crop,region,month,price_php_per_kg
Onion,Luzon-South,2024-03,115.44
Onion,Visayas,2024-03,120.69
Onion,Mindanao,2024-03,116.52
Onion,Luzon-North,2024-04,123.67
Onion,Luzon-Central,2024-04,106.77
Onion,Luzon-South,2024-04,114.1
Onion,Visayas,2024-04,120.74
Onion,Mindanao,2024-04,104.72
Onion,Luzon-North,2024-05,108.9
Onion,Luzon-Central,2024-05,113.72
Onion,Luzon-South,2024-05,116.24
Onion,Visayas,2024-05,120.0
Onion,Mindanao,2024-05,115.03
Onion,Luzon-North,2024-06,119.3
Onion,Luzon-Central,2024-06,118.15
Onion,Luzon-South,2024-06,133.77
Onion,Visayas,2024-06,138.82
Onion,Mindanao,2024-06,112.93
Onion,Luzon-North,2024-07,127.85
Onion,Luzon-Central,2024-07,117.41
Onion,Luzon-South,2024-07,145.65
Onion,Visayas,2024-07,142.25
Onion,Mindanao,2024-07,112.09
Onion,Luzon-North,2024-08,134.12
Onion,Luzon-Central,2024-08,133.32
Onion,Luzon-South,2024-08,144.17
Onion,Visayas,2024-08,158.06
Onion,Mindanao,2024-08,133.26
Onion,Luzon-North,2024-09,133.3
Onion,Luzon-Central,2024-09,130.93
Onion,Luzon-South,2024-09,134.62
Onion,Visayas,2024-09,149.8
Onion,Mindanao,2024-09,128.36
Onion,Luzon-North,2024-10,150.45
Onion,Luzon-Central,2024-10,127.85
Onion,Luzon-South,2024-10,124.59
Onion,Visayas,2024-10,138.32
Onion,Mindanao,2024-10,123.95
Onion,Luzon-North,2024-11,117.71
Onion,Luzon-Central,2024-11,115.34
Onion,Luzon-South,2024-11,129.46
Onion,Visayas,2024-11,137.96
Onion,Mindanao,2024-11,115.84
Onion,Luzon-North,2024-12,118.04
Onion,Luzon-Central,2024-12,123.26
Onion,Luzon-South,2024-12,126.21
Onion,Visayas,2024-12,130.08
Onion,Mindanao,2024-12,106.96
Onion,Luzon-North,2025-01,119.08
Onion,Luzon-Central,2025-01,122.87
Onion,Luzon-South,2025-01,119.62
Onion,Visayas,2025-01,133.39
Onion,Mindanao,2025-01,119.41
Onion,Luzon-North,2025-02,122.03
Onion,Luzon-Central,2025-02,120.83
Onion,Luzon-South,2025-02,123.3
Onion,Visayas,2025-02,143.12
Onion,Mindanao,2025-02,122.03
Onion,Luzon-North,2025-03,122.43
Onion,Luzon-Central,2025-03,105.97
Onion,Luzon-South,2025-03,120.41
Onion,Visayas,2025-03,137.07
Onion,Mindanao,2025-03,122.18
Onion,Luzon-North,2025-04,121.95
Onion,Luzon-Central,2025-04,122.55
Onion,Luzon-South,2025-04,122.34
Onion,Visayas,2025-04,128.55
Onion,Mindanao,2025-04,111.76
Onion,Luzon-North,2025-05,125.67
Onion,Luzon-Central,2025-05,109.12
Onion,Luzon-South,2025-05,135.3
Onion,Visayas,2025-05,141.71
Onion,Mindanao,2025-05,107.88
Onion,Luzon-North,2025-06,119.82
Onion,Luzon-Central,2025-06,125.55
Onion,Luzon-South,2025-06,130.54
Onion,Visayas,2025-06,122.35
Onion,Mindanao,2025-06,124.36
Onion,Luzon-North,2025-07,133.77
Onion,Luzon-Central,2025-07,124.39
Onion,Luzon-South,2025-07,154.11
Onion,Visayas,2025-07,144.36
Onion,Mindanao,2025-07,118.8
Onion,Luzon-North,2025-08,140.24
Onion,Luzon-Central,2025-08,126.98
Onion,Luzon-South,2025-08,140.93
Onion,Visayas,2025-08,153.61
Onion,Mindanao,2025-08,126.17
Onion,Luzon-North,2025-09,139.33
Onion,Luzon-Central,2025-09,148.27
Onion,Luzon-South,2025-09,156.11
Onion,Visayas,2025-09,160.13
Onion,Mindanao,2025-09,136.08
Onion,Luzon-North,2025-10,141.25
Onion,Luzon-Central,2025-10,142.03
Onion,Luzon-South,2025-10,144.66
Onion,Visayas,2025-10,162.76
Onion,Mindanao,2025-10,122.15
Onion,Luzon-North,2025-11,129.02
Onion,Luzon-Central,2025-11,116.81
Onion,Luzon-South,2025-11,134.86
Onion,Visayas,2025-11,144.8
Onion,Mindanao,2025-11,130.36
Onion,Luzon-North,2025-12,124.28
Onion,Luzon-Central,2025-12,123.44
Onion,Luzon-South,2025-12,132.55
Onion,Visayas,2025-12,133.7
Onion,Mindanao,2025-12,112.44
Onion,Luzon-North,2026-01,129.37
Onion,Luzon-Central,2026-01,113.1
Onion,Luzon-South,2026-01,136.18
Onion,Visayas,2026-01,139.44
Onion,Mindanao,2026-01,116.01
Onion,Luzon-North,2026-02,122.87
Onion,Luzon-Central,2026-02,115.64
Onion,Luzon-South,2026-02,148.6
Onion,Visayas,2026-02,130.39
Onion,Mindanao,2026-02,129.73
Onion,Luzon-North,2026-03,129.69
Onion,Luzon-Central,2026-03,118.68
Onion,Luzon-South,2026-03,124.56
Onion,Visayas,2026-03,143.08
Onion,Mindanao,2026-03,127.23
Onion,Luzon-North,2026-04,119.2
Onion,Luzon-Central,2026-04,118.25
Onion,Luzon-South,2026-04,138.2
Onion,Visayas,2026-04,137.31
Onion,Mindanao,2026-04,127.92
Garlic,Luzon-North,2022-01,225.97
Garlic,Luzon-Central,2022-01,197.99
Garlic,Luzon-South,2022-01,255.21
Garlic,Visayas,2022-01,228.92
Garlic,Mindanao,2022-01,182.01
Garlic,Luzon-North,2022-02,218.93
Garlic,Luzon-Central,2022-02,210.03
Garlic,Luzon-South,2022-02,253.49
Garlic,Visayas,2022-02,233.91
Garlic,Mindanao,2022-02,204.77
Garlic,Luzon-North,2022-03,220.34
Garlic,Luzon-Central,2022-03,221.72
Garlic,Luzon-South,2022-03,223.98
Garlic,Visayas,2022-03,243.12
Garlic,Mindanao,2022-03,204.16
Garlic,Luzon-North,2022-04,208.95
Garlic,Luzon-Central,2022-04,204.4
Garlic,Luzon-South,2022-04,223.01
Garlic,Visayas,2022-04,218.57
Garlic,Mindanao,2022-04,209.21
Garlic,Luzon-North,2022-05,201.79
Garlic,Luzon-Central,2022-05,220.33
Garlic,Luzon-South,2022-05,238.52
Garlic,Visayas,2022-05,233.07
Garlic,Mindanao,2022-05,193.92
Garlic,Luzon-North,2022-06,223.43
Garlic,Luzon-Central,2022-06,222.08
Garlic,Luzon-South,2022-06,246.1
Garlic,Visayas,2022-06,247.57
Garlic,Mindanao,2022-06,220.59
Garlic,Luzon-North,2022-07,226.47
Garlic,Luzon-Central,2022-07,226.27
Garlic,Luzon-South,2022-07,225.43
Garlic,Visayas,2022-07,261.2
Garlic,Mindanao,2022-07,218.31
Garlic,Luzon-North,2022-08,239.33
Garlic,Luzon-Central,2022-08,248.26
Garlic,Luzon-South,2022-08,265.5
Garlic,Visayas,2022-08,226.79
Garlic,Mindanao,2022-08,227.75
Garlic,Luzon-North,2022-09,231.08
Garlic,Luzon-Central,2022-09,252.0
Garlic,Luzon-South,2022-09,294.24
Garlic,Visayas,2022-09,262.17
Garlic,Mindanao,2022-09,232.63
Garlic,Luzon-North,2022-10,237.63
Garlic,Luzon-Central,2022-10,235.08
Garlic,Luzon-South,2022-10,260.82
Garlic,Visayas,2022-10,276.63
Garlic,Mindanao,2022-10,212.75
Garlic,Luzon-North,2022-11,245.49
Garlic,Luzon-Central,2022-11,208.33
Garlic,Luzon-South,2022-11,242.3
Garlic,Visayas,2022-11,260.06
Garlic,Mindanao,2022-11,219.22
Garlic,Luzon-North,2022-12,212.97
Garlic,Luzon-Central,2022-12,206.99
Garlic,Luzon-South,2022-12,229.21
Garlic,Visayas,2022-12,240.72
Garlic,Mindanao,2022-12,219.73
Garlic,Luzon-North,2023-01,209.33
Garlic,Luzon-Central,2023-01,219.84
Garlic,Luzon-South,2023-01,242.14
Garlic,Visayas,2023-01,248.43
Garlic,Mindanao,2023-01,212.97
Garlic,Luzon-North,2023-02,241.12
Garlic,Luzon-Central,2023-02,220.39
Garlic,Luzon-South,2023-02,245.39
Garlic,Visayas,2023-02,248.86
Garlic,Mindanao,2023-02,227.11
Garlic,Luzon-North,2023-03,196.99
Garlic,Luzon-Central,2023-03,222.36
Garlic,Luzon-South,2023-03,225.57
Garlic,Visayas,2023-03,231.78
Garlic,Mindanao,2023-03,192.62
Garlic,Luzon-North,2023-04,195.58
Garlic,Luzon-Central,2023-04,203.15
Garlic,Luzon-South,2023-04,218.74
Garlic,Visayas,2023-04,238.75
Garlic,Mindanao,2023-04,185.87
Garlic,Luzon-North,2023-05,236.33
Garlic,Luzon-Central,2023-05,214.6
Garlic,Luzon-South,2023-05,228.7
Garlic,Visayas,2023-05,229.73
Garlic,Mindanao,2023-05,197.03
Garlic,Luzon-North,2023-06,216.89
Garlic,Luzon-Central,2023-06,214.67
Garlic,Luzon-South,2023-06,241.44
Garlic,Visayas,2023-06,246.06
Garlic,Mindanao,2023-06,198.66
Garlic,Luzon-North,2023-07,233.82
Garlic,Luzon-Central,2023-07,217.33
Garlic,Luzon-South,2023-07,250.8
Garlic,Visayas,2023-07,279.78
Garlic,Mindanao,2023-07,227.27
Garlic,Luzon-North,2023-08,244.72
Garlic,Luzon-Central,2023-08,219.28
Garlic,Luzon-South,2023-08,242.58
Garlic,Visayas,2023-08,245.86
Garlic,Mindanao,2023-08,239.6
Garlic,Luzon-North,2023-09,243.8
Garlic,Luzon-Central,2023-09,244.12
Garlic,Luzon-South,2023-09,257.89
Garlic,Visayas,2023-09,275.03
Garlic,Mindanao,2023-09,252.28
Garlic,Luzon-North,2023-10,236.4
Garlic,Luzon-Central,2023-10,230.99
Garlic,Luzon-South,2023-10,246.66
Garlic,Visayas,2023-10,275.93
Garlic,Mindanao,2023-10,215.98
Garlic,Luzon-North,2023-11,218.41
Garlic,Luzon-Central,2023-11,206.84
Garlic,Luzon-South,2023-11,225.98
Garlic,Visayas,2023-11,255.93
Garlic,Mindanao,2023-11,242.97
Garlic,Luzon-North,2023-12,215.99
Garlic,Luzon-Central,2023-12,228.59
Garlic,Luzon-South,2023-12,241.66
Garlic,Visayas,2023-12,231.96
Garlic,Mindanao,2023-12,208.47
Garlic,Luzon-North,2024-01,224.98
Garlic,Luzon-Central,2024-01,210.98
Garlic,Luzon-South,2024-01,262.08
Garlic,Visayas,2024-01,222.41
Garlic,Mindanao,2024-01,215.73
Garlic,Luzon-North,2024-02,231.74
Garlic,Luzon-Central,2024-02,212.5
Garlic,Luzon-South,2024-02,241.15
Garlic,Visayas,2024-02,257.0
Garlic,Mindanao,2024-02,213.62
Garlic,Luzon-North,2024-03,226.04
Garlic,Luzon-Central,2024-03,219.93
Garlic,Luzon-South,2024-03,208.87
Garlic,Visayas,2024-03,256.81
Garlic,Mindanao,2024-03,229.38
Garlic,Luzon-North,2024-04,230.22
Garlic,Luzon-Central,2024-04,221.36
Garlic,Luzon-South,2024-04,214.2
Garlic,Visayas,2024-04,235.61
Garlic,Mindanao,2024-04,195.81
Garlic,Luzon-North,2024-05,217.76
Garlic,Luzon-Central,2024-05,225.78
Garlic,Luzon-South,2024-05,226.09
Garlic,Visayas,2024-05,240.71
Garlic,Mindanao,2024-05,188.73
Garlic,Luzon-North,2024-06,231.98
Garlic,Luzon-Central,2024-06,225.49
Garlic,Luzon-South,2024-06,236.88
Garlic,Visayas,2024-06,243.45
Garlic,Mindanao,2024-06,237.98
Garlic,Luzon-North,2024-07,226.47
Garlic,Luzon-Central,2024-07,219.25
Garlic,Luzon-South,2024-07,242.87
Garlic,Visayas,2024-07,275.94
Garlic,Mindanao,2024-07,247.73
Garlic,Luzon-North,2024-08,257.1
Garlic,Luzon-Central,2024-08,234.07
Garlic,Luzon-South,2024-08,259.86
Garlic,Visayas,2024-08,287.67
Garlic,Mindanao,2024-08,224.48
Garlic,Luzon-North,2024-09,276.6
Garlic,Luzon-Central,2024-09,265.09
Garlic,Luzon-South,2024-09,271.71
Garlic,Visayas,2024-09,287.5
Garlic,Mindanao,2024-09,248.81
Garlic,Luzon-North,2024-10,268.36
Garlic,Luzon-Central,2024-10,226.48
Garlic,Luzon-South,2024-10,276.9
Garlic,Visayas,2024-10,263.88
Garlic,Mindanao,2024-10,222.69
Garlic,Luzon-North,2024-11,236.72
Garlic,Luzon-Central,2024-11,223.67
Garlic,Luzon-South,2024-11,235.08
Garlic,Visayas,2024-11,234.04
Garlic,Mindanao,2024-11,208.71
Garlic,Luzon-North,2024-12,248.01
Garlic,Luzon-Central,2024-12,243.75
Garlic,Luzon-South,2024-12,250.67
Garlic,Visayas,2024-12,264.53
Garlic,Mindanao,2024-12,209.48
Garlic,Luzon-North,2025-01,230.66
Garlic,Luzon-Central,2025-01,225.44
Garlic,Luzon-South,2025-01,229.99
Garlic,Visayas,2025-01,237.7
Garlic,Mindanao,2025-01,216.39
Garlic,Luzon-North,2025-02,228.18
Garlic,Luzon-Central,2025-02,210.78
Garlic,Luzon-South,2025-02,248.19
Garlic,Visayas,2025-02,247.15
Garlic,Mindanao,2025-02,226.67
Garlic,Luzon-North,2025-03,225.17
Garlic,Luzon-Central,2025-03,212.97
Garlic,Luzon-South,2025-03,238.0
Garlic,Visayas,2025-03,241.15
Garlic,Mindanao,2025-03,202.47
Garlic,Luzon-North,2025-04,218.74
Garlic,Luzon-Central,2025-04,222.33
Garlic,Luzon-South,2025-04,241.97
Garlic,Visayas,2025-04,256.59
Garlic,Mindanao,2025-04,190.03
Garlic,Luzon-North,2025-05,223.71
Garlic,Luzon-Central,2025-05,214.53
Garlic,Luzon-South,2025-05,241.67
Garlic,Visayas,2025-05,240.88
Garlic,Mindanao,2025-05,206.78
Garlic,Luzon-North,2025-06,247.17
Garlic,Luzon-Central,2025-06,230.38
Garlic,Luzon-South,2025-06,235.19
Garlic,Visayas,2025-06,274.03
Garlic,Mindanao,2025-06,232.23
Garlic,Luzon-North,2025-07,238.16
Garlic,Luzon-Central,2025-07,245.17
Garlic,Luzon-South,2025-07,247.99
Garlic,Visayas,2025-07,279.72
Garlic,Mindanao,2025-07,225.55
Garlic,Luzon-North,2025-08,246.92
Garlic,Luzon-Central,2025-08,242.35
Garlic,Luzon-South,2025-08,259.76
Garlic,Visayas,2025-08,280.49
Garlic,Mindanao,2025-08,241.33
Garlic,Luzon-North,2025-09,262.77
Garlic,Luzon-Central,2025-09,244.8
Garlic,Luzon-South,2025-09,225.0
Garlic,Visayas,2025-09,284.6
Garlic,Mindanao,2025-09,220.81
Garlic,Luzon-North,2025-10,256.38
Garlic,Luzon-Central,2025-10,256.91
Garlic,Luzon-South,2025-10,269.6
Garlic,Visayas,2025-10,268.23
Garlic,Mindanao,2025-10,233.44
Garlic,Luzon-North,2025-11,237.97
Garlic,Luzon-Central,2025-11,223.67
Garlic,Luzon-South,2025-11,244.2
Garlic,Visayas,2025-11,246.78
Garlic,Mindanao,2025-11,236.03
Garlic,Luzon-North,2025-12,235.01
Garlic,Luzon-Central,2025-12,236.58
Garlic,Luzon-South,2025-12,243.87
Garlic,Visayas,2025-12,254.93
Garlic,Mindanao,2025-12,216.87
Garlic,Luzon-North,2026-01,240.99
Garlic,Luzon-Central,2026-01,235.46
Garlic,Luzon-South,2026-01,250.28
Garlic,Visayas,2026-01,245.81
Garlic,Mindanao,2026-01,210.51
Garlic,Luzon-North,2026-02,255.45
Garlic,Luzon-Central,2026-02,223.27
Garlic,Luzon-South,2026-02,244.07
Garlic,Visayas,2026-02,273.41
Garlic,Mindanao,2026-02,231.3
Garlic,Luzon-North,2026-03,235.22
Garlic,Luzon-Central,2026-03,215.54
Garlic,Luzon-South,2026-03,268.86
Garlic,Visayas,2026-03,252.29
Garlic,Mindanao,2026-03,218.89
Garlic,Luzon-North,2026-04,225.13
Garlic,Luzon-Central,2026-04,202.57
Garlic,Luzon-South,2026-04,222.51
Garlic,Visayas,2026-04,250.22
Garlic,Mindanao,2026-04,215.31
Corn,Luzon-North,2022-01,23.54
Corn,Luzon-Central,2022-01,22.27
Corn,Luzon-South,2022-01,25.82
Corn,Visayas,2022-01,25.03
Corn,Mindanao,2022-01,24.29
Corn,Luzon-North,2022-02,26.51
Corn,Luzon-Central,2022-02,27.46
Corn,Luzon-South,2022-02,27.47
Corn,Visayas,2022-02,26.27
Corn,Mindanao,2022-02,22.29
Corn,Luzon-North,2022-03,20.16
Corn,Luzon-Central,2022-03,22.7
Corn,Luzon-South,2022-03,25.36
Corn,Visayas,2022-03,27.59
Corn,Mindanao,2022-03,23.35
Corn,Luzon-North,2022-04,24.89
Corn,Luzon-Central,2022-04,23.46
Corn,Luzon-South,2022-04,26.23
Corn,Visayas,2022-04,28.0
Corn,Mindanao,2022-04,21.29
Corn,Luzon-North,2022-05,24.18
Corn,Luzon-Central,2022-05,22.1
Corn,Luzon-South,2022-05,28.08
Corn,Visayas,2022-05,28.45
Corn,Mindanao,2022-05,23.88
Corn,Luzon-North,2022-06,24.27
Corn,Luzon-Central,2022-06,25.0
Corn,Luzon-South,2022-06,26.79
Corn,Visayas,2022-06,28.0
Corn,Mindanao,2022-06,23.78
Corn,Luzon-North,2022-07,27.34
Corn,Luzon-Central,2022-07,25.07
Corn,Luzon-South,2022-07,29.17
Corn,Visayas,2022-07,29.12
Corn,Mindanao,2022-07,24.41
Corn,Luzon-North,2022-08,27.83
Corn,Luzon-Central,2022-08,26.27
Corn,Luzon-South,2022-08,30.58
Corn,Visayas,2022-08,29.81
Corn,Mindanao,2022-08,26.41
Corn,Luzon-North,2022-09,28.0
Corn,Luzon-Central,2022-09,25.39
Corn,Luzon-South,2022-09,31.35
Corn,Visayas,2022-09,29.22
Corn,Mindanao,2022-09,27.47
Corn,Luzon-North,2022-10,28.19
Corn,Luzon-Central,2022-10,24.31
Corn,Luzon-South,2022-10,27.62
Corn,Visayas,2022-10,29.05
Corn,Mindanao,2022-10,24.63
Corn,Luzon-North,2022-11,24.6
Corn,Luzon-Central,2022-11,26.03
Corn,Luzon-South,2022-11,27.12
Corn,Visayas,2022-11,28.78
Corn,Mindanao,2022-11,23.79
Corn,Luzon-North,2022-12,26.09
Corn,Luzon-Central,2022-12,23.74
Corn,Luzon-South,2022-12,26.94
Corn,Visayas,2022-12,28.56
Corn,Mindanao,2022-12,23.95
Corn,Luzon-North,2023-01,25.17
Corn,Luzon-Central,2023-01,23.39
Corn,Luzon-South,2023-01,27.27
Corn,Visayas,2023-01,28.3
Corn,Mindanao,2023-01,23.65
Corn,Luzon-North,2023-02,24.83
Corn,Luzon-Central,2023-02,25.47
Corn,Luzon-South,2023-02,30.48
Corn,Visayas,2023-02,27.47
Corn,Mindanao,2023-02,24.42
Corn,Luzon-North,2023-03,25.58
Corn,Luzon-Central,2023-03,21.01
Corn,Luzon-South,2023-03,26.53
Corn,Visayas,2023-03,26.16
Corn,Mindanao,2023-03,24.97
Corn,Luzon-North,2023-04,24.6
Corn,Luzon-Central,2023-04,22.99
Corn,Luzon-South,2023-04,25.87
Corn,Visayas,2023-04,27.13
Corn,Mindanao,2023-04,22.52
Corn,Luzon-North,2023-05,25.43
Corn,Luzon-Central,2023-05,22.82
Corn,Luzon-South,2023-05,26.47
Corn,Visayas,2023-05,28.6
Corn,Mindanao,2023-05,26.04
Corn,Luzon-North,2023-06,27.54
Corn,Luzon-Central,2023-06,25.89
Corn,Luzon-South,2023-06,29.59
Corn,Visayas,2023-06,30.19
Corn,Mindanao,2023-06,26.8
Corn,Luzon-North,2023-07,28.94
Corn,Luzon-Central,2023-07,26.2
Corn,Luzon-South,2023-07,29.2
Corn,Visayas,2023-07,29.91
Corn,Mindanao,2023-07,25.92
Corn,Luzon-North,2023-08,29.12
Corn,Luzon-Central,2023-08,26.6
Corn,Luzon-South,2023-08,27.09
Corn,Visayas,2023-08,30.09
Corn,Mindanao,2023-08,24.1
Corn,Luzon-North,2023-09,29.53
Corn,Luzon-Central,2023-09,28.26
Corn,Luzon-South,2023-09,28.31
Corn,Visayas,2023-09,32.88
Corn,Mindanao,2023-09,28.56
Corn,Luzon-North,2023-10,28.59
Corn,Luzon-Central,2023-10,29.59
Corn,Luzon-South,2023-10,32.67
Corn,Visayas,2023-10,28.87
Corn,Mindanao,2023-10,27.83
Corn,Luzon-North,2023-11,27.53
Corn,Luzon-Central,2023-11,26.4
Corn,Luzon-South,2023-11,29.61
Corn,Visayas,2023-11,28.05
Corn,Mindanao,2023-11,24.31
Corn,Luzon-North,2023-12,25.38
Corn,Luzon-Central,2023-12,24.46
Corn,Luzon-South,2023-12,27.66
Corn,Visayas,2023-12,26.52
Corn,Mindanao,2023-12,23.33
Corn,Luzon-North,2024-01,27.31
Corn,Luzon-Central,2024-01,25.39
Corn,Luzon-South,2024-01,28.4
Corn,Visayas,2024-01,25.96
Corn,Mindanao,2024-01,23.72
Corn,Luzon-North,2024-02,25.87
Corn,Luzon-Central,2024-02,25.59
Corn,Luzon-South,2024-02,27.12
Corn,Visayas,2024-02,30.08
Corn,Mindanao,2024-02,24.68
Corn,Luzon-North,2024-03,25.9
Corn,Luzon-Central,2024-03,24.86
Corn,Luzon-South,2024-03,28.13
Corn,Visayas,2024-03,27.28
Corn,Mindanao,2024-03,25.41
Corn,Luzon-North,2024-04,26.26
Corn,Luzon-Central,2024-04,24.84
Corn,Luzon-South,2024-04,27.01
Corn,Visayas,2024-04,28.45
Corn,Mindanao,2024-04,25.09
Corn,Luzon-North,2024-05,27.51
Corn,Luzon-Central,2024-05,25.69
Corn,Luzon-South,2024-05,28.79
Corn,Visayas,2024-05,28.54
Corn,Mindanao,2024-05,25.96
Corn,Luzon-North,2024-06,27.38
Corn,Luzon-Central,2024-06,23.59
Corn,Luzon-South,2024-06,30.71
Corn,Visayas,2024-06,29.77
Corn,Mindanao,2024-06,24.0
Corn,Luzon-North,2024-07,28.01
Corn,Luzon-Central,2024-07,25.96
Corn,Luzon-South,2024-07,32.82
Corn,Visayas,2024-07,31.31
Corn,Mindanao,2024-07,24.25
Corn,Luzon-North,2024-08,30.52
Corn,Luzon-Central,2024-08,27.95
Corn,Luzon-South,2024-08,34.19
Corn,Visayas,2024-08,30.4
Corn,Mindanao,2024-08,24.53
Corn,Luzon-North,2024-09,30.43
Corn,Luzon-Central,2024-09,28.61
Corn,Luzon-South,2024-09,31.18
Corn,Visayas,2024-09,29.25
Corn,Mindanao,2024-09,28.81
Corn,Luzon-North,2024-10,31.77
Corn,Luzon-Central,2024-10,25.46
Corn,Luzon-South,2024-10,32.59
Corn,Visayas,2024-10,30.76
Corn,Mindanao,2024-10,30.47
Corn,Luzon-North,2024-11,28.37
Corn,Luzon-Central,2024-11,26.4
Corn,Luzon-South,2024-11,30.76
Corn,Visayas,2024-11,30.77
Corn,Mindanao,2024-11,25.05
Corn,Luzon-North,2024-12,28.25
Corn,Luzon-Central,2024-12,25.52
Corn,Luzon-South,2024-12,26.09
Corn,Visayas,2024-12,32.46
Corn,Mindanao,2024-12,24.93
Corn,Luzon-North,2025-01,26.52
Corn,Luzon-Central,2025-01,26.7
Corn,Luzon-South,2025-01,26.48
Corn,Visayas,2025-01,27.54
Corn,Mindanao,2025-01,24.8
Corn,Luzon-North,2025-02,26.71
Corn,Luzon-Central,2025-02,26.42
Corn,Luzon-South,2025-02,30.41
Corn,Visayas,2025-02,28.91
Corn,Mindanao,2025-02,26.13
Corn,Luzon-North,2025-03,27.46
Corn,Luzon-Central,2025-03,24.21
Corn,Luzon-South,2025-03,28.31
Corn,Visayas,2025-03,27.44
Corn,Mindanao,2025-03,26.11
Corn,Luzon-North,2025-04,27.05
Corn,Luzon-Central,2025-04,25.42
Corn,Luzon-South,2025-04,25.91
Corn,Visayas,2025-04,28.73
Corn,Mindanao,2025-04,23.66
Corn,Luzon-North,2025-05,28.03
Corn,Luzon-Central,2025-05,25.83
Corn,Luzon-South,2025-05,27.27
Corn,Visayas,2025-05,30.59
Corn,Mindanao,2025-05,26.08
Corn,Luzon-North,2025-06,27.41
Corn,Luzon-Central,2025-06,28.69
Corn,Luzon-South,2025-06,29.22
Corn,Visayas,2025-06,30.04
Corn,Mindanao,2025-06,26.43
Corn,Luzon-North,2025-07,28.05
Corn,Luzon-Central,2025-07,27.37
Corn,Luzon-South,2025-07,30.36
Corn,Visayas,2025-07,33.89
Corn,Mindanao,2025-07,29.14
Corn,Luzon-North,2025-08,30.22
Corn,Luzon-Central,2025-08,31.76
Corn,Luzon-South,2025-08,32.08
Corn,Visayas,2025-08,33.69
Corn,Mindanao,2025-08,29.73
Corn,Luzon-North,2025-09,31.71
Corn,Luzon-Central,2025-09,33.62
Corn,Luzon-South,2025-09,33.21
Corn,Visayas,2025-09,31.73
Corn,Mindanao,2025-09,30.96
Corn,Luzon-North,2025-10,29.59
Corn,Luzon-Central,2025-10,28.56
Corn,Luzon-South,2025-10,26.98
Corn,Visayas,2025-10,34.26
Corn,Mindanao,2025-10,29.24
Corn,Luzon-North,2025-11,29.75
Corn,Luzon-Central,2025-11,28.8
Corn,Luzon-South,2025-11,32.57
Corn,Visayas,2025-11,30.82
Corn,Mindanao,2025-11,27.85
Corn,Luzon-North,2025-12,27.07
Corn,Luzon-Central,2025-12,26.51
Corn,Luzon-South,2025-12,31.08
Corn,Visayas,2025-12,30.95
Corn,Mindanao,2025-12,24.4
Corn,Luzon-North,2026-01,28.69
Corn,Luzon-Central,2026-01,26.81
Corn,Luzon-South,2026-01,28.38
Corn,Visayas,2026-01,31.1
Corn,Mindanao,2026-01,25.68
Corn,Luzon-North,2026-02,26.04
Corn,Luzon-Central,2026-02,25.62
Corn,Luzon-South,2026-02,32.29
Corn,Visayas,2026-02,28.2
Corn,Mindanao,2026-02,26.57
Corn,Luzon-North,2026-03,28.31
Corn,Luzon-Central,2026-03,27.21
Corn,Luzon-South,2026-03,27.08
Corn,Visayas,2026-03,29.19
Corn,Mindanao,2026-03,25.73
Corn,Luzon-North,2026-04,28.35
Corn,Luzon-Central,2026-04,25.32
Corn,Luzon-South,2026-04,26.95
Corn,Visayas,2026-04,30.91
Corn,Mindanao,2026-04,26.75
Rice,Luzon-North,2022-01,48.48
Rice,Luzon-Central,2022-01,48.98
Rice,Luzon-South,2022-01,52.79
Rice,Visayas,2022-01,56.26
Rice,Mindanao,2022-01,43.6
Rice,Luzon-North,2022-02,50.52
Rice,Luzon-Central,2022-02,47.83
Rice,Luzon-South,2022-02,49.81
Rice,Visayas,2022-02,54.83
Rice,Mindanao,2022-02,46.79
Rice,Luzon-North,2022-03,47.92
Rice,Luzon-Central,2022-03,47.89
Rice,Luzon-South,2022-03,47.72
Rice,Visayas,2022-03,52.69
Rice,Mindanao,2022-03,46.48
Rice,Luzon-North,2022-04,49.33
Rice,Luzon-Central,2022-04,49.2
Rice,Luzon-South,2022-04,48.0
Rice,Visayas,2022-04,48.57
Rice,Mindanao,2022-04,45.77
Rice,Luzon-North,2022-05,51.0
Rice,Luzon-Central,2022-05,52.95
Rice,Luzon-South,2022-05,53.97
Rice,Visayas,2022-05,51.5
Rice,Mindanao,2022-05,48.25
Rice,Luzon-North,2022-06,49.93
Rice,Luzon-Central,2022-06,46.33
Rice,Luzon-South,2022-06,61.89
Rice,Visayas,2022-06,57.23
Rice,Mindanao,2022-06,50.22
Rice,Luzon-North,2022-07,55.43
Rice,Luzon-Central,2022-07,56.44
Rice,Luzon-South,2022-07,57.41
Rice,Visayas,2022-07,61.76
Rice,Mindanao,2022-07,47.56
Rice,Luzon-North,2022-08,52.78
Rice,Luzon-Central,2022-08,58.35
Rice,Luzon-South,2022-08,63.96
Rice,Visayas,2022-08,62.83
Rice,Mindanao,2022-08,53.36
Rice,Luzon-North,2022-09,58.51
Rice,Luzon-Central,2022-09,53.79
Rice,Luzon-South,2022-09,65.61
Rice,Visayas,2022-09,64.73
Rice,Mindanao,2022-09,55.33
Rice,Luzon-North,2022-10,57.26
Rice,Luzon-Central,2022-10,56.78
Rice,Luzon-South,2022-10,60.5
Rice,Visayas,2022-10,62.96
Rice,Mindanao,2022-10,49.21
Rice,Luzon-North,2022-11,54.68
Rice,Luzon-Central,2022-11,56.78
